--- Log Session Started: 2026-01-24 02:43:41 ---
[Watcher] Using Portable Tesseract: D:\ML\lol-overlay\backend\Tesseract-OCR\tesseract.exe
[Server] ✅ 빌드 데이터 로드 완료 (172 champions)
--- Starting Background Threads ---
[Server] AugmentWatcher Thread Starting (Attempt 1)...
[Server] GameFlow Monitor Started...
[Server] 🛡️ 상점 감시 스레드 시작 (좀비 모드)
[Watcher] Button template loaded: D:\ML\lol-overlay\backend\assets\augment_confirm_button.png
[Watcher] Loaded 153 valid augment names.
[Watcher] OCR Monitoring started (Button Detection Mode)...[Server] AugmentWatcher Started Successfully.

WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5000
Press CTRL+C to quit
[GameFlow] None -> Lobby
[GameFlow] Lobby -> ChampSelect
[Server] 🔄 상태 초기화
[GameFlow] ChampSelect -> InProgress
[Server] 🎮 게임 중 챔피언 재확인 완료: Belveth
127.0.0.1 - - [24/Jan/2026 03:00:15] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:15] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:15] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:15] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:15] "GET /champion/build HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:15] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:16] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:16] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:16] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:16] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:16] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:16] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:17] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:17] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:17] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:17] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:17] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:17] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:18] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:18] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:18] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:18] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:18] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:18] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:19] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:19] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:19] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:19] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:19] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:20] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:20] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:20] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:20] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:20] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:20] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:20] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:21] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:21] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:21] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:21] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:21] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:22] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:22] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:22] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:22] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:22] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:22] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:22] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:23] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:23] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:23] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:23] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:23] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:24] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:24] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:24] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:24] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:24] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:24] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:24] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:25] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:25] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:25] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:25] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:25] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:26] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:26] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:26] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:26] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:26] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:26] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:26] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:27] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:27] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:27] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:27] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:27] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:27] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:27] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:28] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:28] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:28] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:28] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:28] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:29] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:29] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:29] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:29] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:29] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:29] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:29] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:30] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:30] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:30] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:30] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:30] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:31] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:31] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:31] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:31] "GET /champ-select HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:31] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:31] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:31] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:32] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:32] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:32] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:32] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:32] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:32] "GET /champ-select HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:32] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:33] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:33] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:33] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:33] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:33] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:34] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:34] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:34] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:34] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:34] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:34] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:34] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:35] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:35] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:35] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:35] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:35] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:35] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:35] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:36] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:36] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:36] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:36] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:36] "GET /augments/current HTTP/1.1" 200 -
[GameFlow] None -> Lobby
127.0.0.1 - - [24/Jan/2026 03:00:37] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:37] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:37] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:37] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:37] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:37] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:37] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:38] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:38] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:38] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:38] "GET /champ-select HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:38] "GET /augments/current HTTP/1.1" 200 -
[GameFlow] Lobby -> ChampSelect
[Server] 🔄 상태 초기화
127.0.0.1 - - [24/Jan/2026 03:00:39] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:39] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:39] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:39] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:39] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:39] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:39] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:40] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:40] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:40] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:40] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:40] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:41] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:41] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:41] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:41] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:41] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:41] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:41] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:42] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:42] "GET /champion/build HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:42] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:42] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:42] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:43] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:43] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:43] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:43] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:43] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:44] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:44] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:44] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:44] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:44] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:44] "GET /champion/build HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:45] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:45] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:45] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:45] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:45] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:45] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:46] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:46] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:46] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:46] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:46] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:46] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:47] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:47] "GET /champ-select HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:47] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:47] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:47] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:47] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:48] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:48] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:48] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:48] "GET /champ-select HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:48] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:48] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:49] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:49] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:49] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:49] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:49] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:49] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:50] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:50] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:50] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:50] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:50] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:50] "GET /champion/build HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:51] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:51] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:51] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:51] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:51] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:51] "GET /champion/build HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:52] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:52] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:52] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:52] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:52] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:52] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:53] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:53] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:00:53] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:53] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:00:53] "GET /champion/build HTTP/1.1" 200 -
